Taxon,Domain,Phylum,Class,Order,Family,Genus,Species,Confidence
8ef003b6156334393e3409623f68cc9b,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Novosphingobium,,0.894486463
25fae46b1440f02baef0ed583b1c9feb,Bacteria, Armatimonadota, Chthonomonadetes, Chthonomonadales, Chthonomonadaceae, Chthonomonas, uncultured_bacterium,0.999501941
8e8413fe14ac4db7409b1c921a15fce8,Bacteria, Planctomycetota, Planctomycetes, Gemmatales, Gemmataceae,,,0.999999761
8f09d8371ae82e9aa68e8024a20d3e35,Bacteria, Planctomycetota, Planctomycetes, Isosphaerales, Isosphaeraceae, uncultured, uncultured_bacterium,0.955752533
c5c6ad759a44ecaaeae0b0246cdf799e,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Polymorphobacter,,0.999898333
d5e86317473f40d3d4f1312a50e5bc2e,Bacteria, Acidobacteriota, Acidobacteriae, Acidobacteriales, Acidobacteriaceae_(Subgroup_1), Acidicapsa, uncultured_bacterium,0.929317934
cb87b14636ca1ce5512a4d43da6ada15,Bacteria, Actinobacteriota, Acidimicrobiia, uncultured, uncultured, uncultured,,0.999129452
658a310aca74778d249ccdf44b5bd16f,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Chthoniobacterales, Chthoniobacteraceae, LD29, uncultured_bacterium,0.98466042
d5c9d99c52e2292a8be41d0ed2a6d8b6,Bacteria, Armatimonadota, Armatimonadia, Armatimonadales, Armatimonadales, Armatimonadales, uncultured_bacterium,0.974809058
f06652310126cccfb239110bb6226a0f,Bacteria, Planctomycetota, Planctomycetes, Gemmatales, Gemmataceae, Fimbriiglobus,,0.999568785
2b653e6bbc601eea14ee5b9c729bd482,Bacteria, Proteobacteria, Alphaproteobacteria, Acetobacterales, Acetobacteraceae,,,0.999860452
948327cdb9194b63a2b6dda337f11531,Bacteria, Acidobacteriota, Acidobacteriae, Bryobacterales, Bryobacteraceae, Bryobacter, uncultured_bacterium,0.807351746
421427051a790e1d928f643854d23b2f,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Rhodanobacteraceae,,,0.99999036
2a4a6e3c6fbf8fd577079cb2088a4465,Bacteria, Planctomycetota, Planctomycetes, Isosphaerales, Isosphaeraceae, Tundrisphaera, uncultured_bacterium,0.706888268
5de96b667f142b0d73ebf3853b3341fb,Bacteria, Acidobacteriota, Acidobacteriae, Bryobacterales, Bryobacteraceae, Bryobacter, uncultured_bacterium,0.939785663
ee81cebda4b10643f61d20da1b74167c,Bacteria, Proteobacteria, Alphaproteobacteria, Acetobacterales, Acetobacteraceae,,,0.999966592
52b7f8984dc62828ed16b0813767bae8,Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, Chitinophagaceae, Puia,,0.997390269
e95d258f2e9ed0e1016d92d9bf2f2398,Bacteria, Planctomycetota, Planctomycetes, Isosphaerales, Isosphaeraceae, Aquisphaera, uncultured_bacterium,0.96993039
578402ea0675f1c11505167d2ace83a6,Bacteria, Myxococcota, Polyangia, Polyangiales, Phaselicystidaceae, Phaselicystis, metagenome,0.701591767
0d4443181a582432f5b92df4af89bbe1,Bacteria, Proteobacteria, Alphaproteobacteria, Acetobacterales, Acetobacteraceae, Acidiphilium, uncultured_Alphaproteobacteria,0.981357635
79af8162b6c3f4c0419a2ac3fbe502fd,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, 1174-901-12,,0.994569137
c9ab82aa315f88eec914c0914f0c9aff,Bacteria, WPS-2, WPS-2, WPS-2, WPS-2, WPS-2,,1
4929d57ef8e2cd7450eac183f9a93cd7,Bacteria, Myxococcota, Polyangia, Haliangiales, Haliangiaceae, Haliangium,,0.988467061
22f6a05fd3b24d37017810c5798965ca,Bacteria, Armatimonadota, Armatimonadia, Armatimonadales, Armatimonadales, Armatimonadales, uncultured_soil,0.987397736
b99672be6a7de7428b652b2013467c4c,Bacteria, Planctomycetota, Planctomycetes, Gemmatales, Gemmataceae, Gemmata, uncultured_planctomycete,0.99718881
634a7e27c434f8996d65e2a8f6c9954a,Bacteria, Proteobacteria, Alphaproteobacteria, Acetobacterales, Acetobacteraceae, uncultured,,0.752789654
b4818ee5cee45bd40d967e52b0efd00f,Bacteria, Proteobacteria, Alphaproteobacteria, Acetobacterales, Acetobacteraceae, Acidiphilium,,0.999281615
8865c247221fff03e3a99437d35ce2a9,Bacteria, Acidobacteriota, Acidobacteriae, Solibacterales, Solibacteraceae, Candidatus_Solibacter,,0.998548714
f9c05dfa484fbab4d922abd651ed7ef4,Bacteria, Proteobacteria, Alphaproteobacteria, Acetobacterales, Acetobacteraceae, uncultured, uncultured_bacterium,0.816768117
dafa9f2e68444d7a9666b553907496c1,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria,,0.999996526
177a14c14ce15e251cc537ee0586cb53,Bacteria, Acidobacteriota, Acidobacteriae, Bryobacterales, Bryobacteraceae, Bryobacter, uncultured_bacterium,0.881469482
a7169bcdeb455242621613a0e228009d,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Comamonadaceae, Rhizobacter,,0.856557311
7a25ff461b3ba6bebb229944eba08820,Bacteria, Armatimonadota, Fimbriimonadia, Fimbriimonadales, Fimbriimonadaceae, Fimbriimonadaceae,,0.999376567
d41136f66a5d2f5dce25f029254a162b,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, uncultured,,0.973654967
9a9fa02fc0e493f2085183ca66fd9861,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Rhodanobacteraceae, Rhodanobacter,,0.998345109
4363cc3a1753c7df0b93b87ac5f79ffb,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, uncultured,,0.947306156
f321c40752b870263ba9431797f597df,Bacteria, Acidobacteriota, Acidobacteriae, Acidobacteriales, Acidobacteriaceae_(Subgroup_1), Bryocella, uncultured_bacterium,0.999927702
ef991cc7bf3b092d5286eac2f61167ae,Bacteria, Proteobacteria, Alphaproteobacteria, Acetobacterales, Acetobacteraceae,,,0.999999538
ecb41560013b4e10c1d92ca5f821348c,Bacteria, Planctomycetota, Phycisphaerae, Tepidisphaerales, WD2101_soil_group, WD2101_soil_group,,1
95f5933934c92ee9f9d385d970f9d949,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, uncultured,,0.936187947
cfd39376aa7aa38e493dce9309f9df56,Bacteria, Cyanobacteria, Vampirivibrionia, Obscuribacterales, Obscuribacteraceae, Candidatus_Obscuribacter, uncultured_bacterium,0.885578038
a51da3fd3ba71397bc638ac860fbcb7c,Bacteria, Myxococcota, Polyangia, Polyangiales, Polyangiaceae, Minicystis, uncultured_bacterium,0.989212684
aa817f6ec2ee23d2c703bd5c11a31f43,Bacteria, Planctomycetota, Phycisphaerae, Tepidisphaerales, WD2101_soil_group, WD2101_soil_group, uncultured_bacterium,0.985003677
db23315c50bce38e0bf6587353114f0d,Bacteria, Actinobacteriota, Actinobacteria, Micromonosporales, Micromonosporaceae, Actinoplanes,,0.877267828
ab7d91447771364bb679bd64c94e6198,Bacteria, Cyanobacteria, Cyanobacteriia, Cyanobacteriales, Nostocaceae, Nostoc_PCC-7107, Scytonema_sp.,0.998036354
caf615bf30fc8a18fff709a5aac5b3db,Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, Chitinophagaceae, Parafilimonas, uncultured_bacterium,0.903803188
45e8288a560e6c465c14c4da6e71d5a7,Bacteria, Proteobacteria, Alphaproteobacteria, Micropepsales, Micropepsaceae, uncultured, metagenome,0.800761909
2e8110e5874da327a2d0280b784b890f,Bacteria, Proteobacteria, Alphaproteobacteria, Acetobacterales, Acetobacteraceae, Acidiphilium, uncultured_Alphaproteobacteria,0.886461311
53cc1b359ca50ced5d76b99e92e9927f,Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast, Watanabea_reniformis,0.999317581
a0e381e8658025b9a0d32abe10f69c4a,Bacteria, Actinobacteriota, Actinobacteria, Micrococcales, Microbacteriaceae,,,0.999936578
f1fce6772761892bf63223ffd21bdb24,Bacteria, Armatimonadota, Chthonomonadetes, Chthonomonadales, Chthonomonadaceae, Chthonomonas, uncultured_bacterium,0.731039719
ab79d6d628b559033249ad01314f1611,Bacteria, Proteobacteria, Alphaproteobacteria, Acetobacterales, Acetobacteraceae,,,0.999999995
341ad665f4d57eed965e42ae90bd5584,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae, Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,0.972361709
9283db4fede012515a69c330f0bef1dd,Bacteria, Planctomycetota, Planctomycetes, Isosphaerales, Isosphaeraceae, Tundrisphaera, uncultured_bacterium,0.887976462
33676b18aaab687ba40ec7575b4af818,Bacteria, Proteobacteria, Alphaproteobacteria, Acetobacterales, Acetobacteraceae,,,0.999999844
26c539452149b2f51817a78f4c56a33b,Bacteria, Gemmatimonadota, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, Gemmatimonas,,0.99475893
78a4d59d1e90b235213938f862a585c5,Bacteria, Proteobacteria, Alphaproteobacteria, Acetobacterales, Acetobacteraceae, Acidiphilium,,0.999964809
e7b4b55921385f4df582504d44ef014d,Bacteria, Planctomycetota, Planctomycetes, Isosphaerales, Isosphaeraceae, uncultured, uncultured_bacterium,0.933457185
c02ba8159275168bb13d3709a1604b52,Bacteria, Cyanobacteria, Cyanobacteriia, Cyanobacteriales, Nostocaceae, Stigonema_SAG_48.90, Stigonema_sp.,0.866876698
e12579d5bef937ef880aa04d046bade8,Bacteria, Actinobacteriota, Thermoleophilia, Solirubrobacterales, Solirubrobacteraceae, uncultured,,0.999051066
6a7d688866fd19108b81308fdb2ddf87,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas,,0.893514764
455bfe411089a399d422bd281d1f2bba,Bacteria, Acidobacteriota, Acidobacteriae, Acidobacteriales, uncultured, uncultured, uncultured_forest,0.978290206
332595f344ed969e8c6598ca900d4087,Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, Chitinophagaceae, Aurantisolimonas, uncultured_Sphingobacteriia,0.999979362
5dd61ac1066f104b34d64832f2d60bdf,Bacteria, WPS-2, WPS-2, WPS-2, WPS-2, WPS-2, uncultured_bacterium,0.998768745
bcc8e922edcabb494ef87ef85b988777,Bacteria, Acidobacteriota, Acidobacteriae, Bryobacterales, Bryobacteraceae, Bryobacter,,0.976575677
48491c5045146355ae2732c48a65db96,Bacteria, Actinobacteriota, Actinobacteria, Pseudonocardiales, Pseudonocardiaceae, Pseudonocardia,,0.999905974
596b171fe9b58f26e11e0f98bb1d65a6,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Hymenobacteraceae, Hymenobacter,,1
1866753dfe69f7af4e2a6ea352cabc64,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae,,,0.999108073
04252523727e7b602d55065def1d496d,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, uncultured, uncultured_bacterium,0.961810648
16c342c9cc47c0cf3f0ee56c1649ca0a,Bacteria, Armatimonadota, Armatimonadia, Armatimonadales, Armatimonadales, Armatimonadales, uncultured_bacterium,0.999764607
948c09de05d3c182ee97d0dd5b1c72f6,Bacteria, Acidobacteriota, Acidobacteriae, Bryobacterales, Bryobacteraceae, Bryobacter,,0.999885293
fff2854137afdf8c56bfaefca356851f,Bacteria, Planctomycetota, Planctomycetes, Isosphaerales, Isosphaeraceae, Tundrisphaera, uncultured_bacterium,0.777515153
c0b54552a200d084fd5646f384f33ec8,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, 1174-901-12, uncultured_bacterium,0.993722571
0a2ce9cdb9286174bac0cd599dfeeb78,Bacteria, Bacteroidota, Bacteroidia, Sphingobacteriales, Sphingobacteriaceae, Mucilaginibacter,,0.997553229
bd2ebc70501f7d867c204f94c4e483da,Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus, Streptococcus_salivarius,0.726870475
6fb94ac673ab4673fddb177f5cd0fe56,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter, Verrucomicrobium_sp.,0.799443212
f1db5835175f6753c45f52ea0cb4533e,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, uncultured,,0.733935563
4db2c1854f6416f84ecb7c7e5dae0925,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Polymorphobacter,,0.95008177
f718b93f28cec2164d8ad303ace2aeba,Bacteria, Actinobacteriota, Actinobacteria, Frankiales, Frankiaceae, Jatrophihabitans, uncultured_actinobacterium,0.783463584
e27680d4009f98f30248d823bc17fb8e,Bacteria, Proteobacteria, Gammaproteobacteria, Pasteurellales, Pasteurellaceae, Haemophilus,,0.906490656
9926148f62bd395d0b8a63ea3974bdc0,Bacteria, Armatimonadota, Armatimonadia, Armatimonadales, Armatimonadales, Armatimonadales, uncultured_bacterium,0.997225789
ff0e810f01af647fe24a4e5c119a3813,Bacteria, Planctomycetota, Planctomycetes, Isosphaerales, Isosphaeraceae, Aquisphaera, uncultured_bacterium,0.793357683
4e0c84ca06bfde0f2991e36baab00484,Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast,,0.999999999
2b69c84a77bdafee16c5943f5e31df28,Bacteria, Planctomycetota, Planctomycetes, Isosphaerales, Isosphaeraceae,,,1
e249b90abe882463fa49eff065204a16,Bacteria, Acidobacteriota, Acidobacteriae, Acidobacteriales, Acidobacteriaceae_(Subgroup_1), Granulicella, uncultured_bacterium,0.803206445
a552c538964597136b53d5f7881f41e1,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, 1174-901-12, uncultured_Alphaproteobacteria,0.761292877
20a460f58d9e64f4d86b0da26a7bb09f,Bacteria, Planctomycetota, Planctomycetes, Isosphaerales, Isosphaeraceae, Tundrisphaera, uncultured_Singulisphaera,0.943349748
4705902184365c45d7ea22cde6ac273c,Bacteria, Proteobacteria, Alphaproteobacteria, Micropepsales, Micropepsaceae, uncultured, uncultured_bacterium,0.906278378
a2dc66549e3c10c60d78ce9aedeb3ec9,Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, Chitinophagaceae, Sediminibacterium,,0.999827471
a85fb16c21b1871ab0151a800e7fe000,Bacteria, Acidobacteriota, Acidobacteriae, Acidobacteriales, Acidobacteriaceae_(Subgroup_1), Granulicella,,0.994239111
9a4447a0f7ee2dbbc9fe8c05ed531f64,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Chromobacteriaceae, Aquitalea,,0.998641702
a565dfb186d524a877e24abf1b470150,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, 1174-901-12, uncultured_bacterium,0.997443335
5f9d28e83fa358d3c86c02afbf90aa22,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas, metagenome,0.730938149
f2dd6bf2e379e5503c140cb9f302bc25,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae,,,0.999478448
24a60c6448e70d9198ad6ba93520958c,Bacteria, Firmicutes, Bacilli, Lactobacillales, Carnobacteriaceae, Granulicatella,,0.786645495
d4d985673b25214f370cce7e5c7a13c4,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, 1174-901-12, uncultured_Bradyrhizobiaceae,0.900814775
4da164c4fea849e81b77b7ece089263f,Bacteria, Actinobacteriota, Actinobacteria, Micrococcales, Microbacteriaceae, Amnibacterium,,0.998623861
7eb9e7f36ce3c227a739a9d6f53980a8,Bacteria, Actinobacteriota, Actinobacteria, Kineosporiales, Kineosporiaceae, Kineosporia, uncultured_Kineosporiaceae,0.997595965
4cd733f454dbf81c2c6602f8508493a8,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingobium,,0.988094678
82e5a051e34b25ec819bc997d64dd514,Bacteria, Planctomycetota, Planctomycetes, Isosphaerales, Isosphaeraceae, Tundrisphaera, uncultured_bacterium,0.812981418
7d32de3fc6b06a5e6f842d419e3d5300,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas, Sphingomonas_polyaromaticivorans,0.77594243
73bf8d1a5983e34a0cb84e3cae127815,Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Streptococcus,,0.999998052
2b597642a9ca15895ce510b3e1c952fa,Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, Chitinophagaceae, Parafilimonas, uncultured_bacterium,0.990824949
69eb863cff392f2d55de41f31b28105b,Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast,,1
5c377668b0bf40dcc34eb410085a2454,Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, uncultured, uncultured,,0.999067539
6e33f00e3bca9298c7d8d602eaa2a7c6,Bacteria, Acidobacteriota, Acidobacteriae, Bryobacterales, Bryobacteraceae, Bryobacter,,0.998430515
e32304fa2c8b270acb0f38052db6c08b,Bacteria, Planctomycetota, Planctomycetes, Isosphaerales, Isosphaeraceae, uncultured,,0.830753749
ec7536de0bb50c3428464590664daeae,Bacteria, Actinobacteriota, Actinobacteria, Micromonosporales, Micromonosporaceae,,,0.896496442
0c79f47bc83a39bdb9b1e0e00deaa6ce,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Xanthobacteraceae, uncultured,,0.91540549
a6f362f0ec7c28e012edbd9423287250,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Luteimonas,,0.796898521
2ef41be27767f0782181e306af78d284,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, Psychroglaciecola, uncultured_bacterium,0.888255651
0023bd10016a5e558af37c535134c6ff,Bacteria, Proteobacteria, Gammaproteobacteria, Gammaproteobacteria_Incertae_Sedis, Unknown_Family, Acidibacter,,0.941365721
14189ffafaf30655fbbbcf07456ca6fb,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae, Aureimonas,,0.971254361
ccb7af5ef4b496b98b459a6140b1e744,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingoaurantiacus, uncultured_bacterium,0.962271554
c868fe3adb3c9603786ea2950a442e4a,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Spirosomaceae, Spirosoma, uncultured_bacterium,0.737636089
79252304256ec1524f1732593b8a842b,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingobium,,0.982118533
884fd3f43ed410862b1b632c18afc202,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, 1174-901-12, uncultured_bacterium,0.978424015
43a9071dee80af4d0ed15902c3135e5c,Bacteria, Actinobacteriota, Actinobacteria, Frankiales,,,,0.859388977
4a7c2c70b404155389dec23ad435f4ae,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, Methylobacterium-Methylorubrum, uncultured_bacterium,0.920454449
41fc13b42474a58650b658ed2fea9424,Bacteria, Proteobacteria, Alphaproteobacteria, Acetobacterales, Acetobacteraceae, Acidiphilium,,0.999972438
34144659bb2c369d38e8b6b5778f72b8,Bacteria, Actinobacteriota, Actinobacteria, Frankiales, Frankiaceae, Jatrophihabitans, uncultured_bacterium,0.822244097
772b89e34b2e971978dbac2676cf3f42,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, uncultured, uncultured_Methylocella,0.998954079
1e347066b88787a00ffd02ec6fbd9c2d,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, Roseiarcus, uncultured_bacterium,0.924723207
c34290a327c71eb34972a2d3d2ce9753,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, 1174-901-12, uncultured_bacterium,0.894155326
e63b2acc78b80e5482517b1ab265ab1f,Bacteria, Proteobacteria, Alphaproteobacteria, Acetobacterales, Acetobacteraceae, Acidiphilium, uncultured_soil,0.715543004
941f98eb84802fb865d01e67e78077c8,Bacteria, Firmicutes, Clostridia, Lachnospirales, Lachnospiraceae,,,0.997977523
d55f38b73525be6aec22bc6b761a1605,Bacteria, Firmicutes, Clostridia, Oscillospirales,,,,0.999999892
bff0729e22029c3f3cfb0e0294e06c19,Bacteria, Firmicutes, Clostridia, Oscillospirales, Oscillospiraceae, Intestinimonas,,0.773043256
c47d6dd40e03567edb0c086d102365f1,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium_sensu_stricto_1,,0.999700526
f8b78b2a79ae13c99770c90b5a17ea1a,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium_sensu_stricto_1, uncultured_Clostridium,0.751051793
e7e0cb5c679551fc940826ebd8277c28,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Akkermansiaceae, Akkermansia, Akkermansia_glycaniphila,0.999996742
7ac06c3fc3b76047eab8e44c55b87088,Bacteria, Firmicutes, Clostridia, Oscillospirales, UCG-010, UCG-010,,0.999828068
fd701c4787f67af9cc94e6fad83b3fbb,Bacteria, Firmicutes, Bacilli, Bacillales, Planococcaceae, Sporosarcina,,0.710002488
f7f08279f65085785eebe3f9bb3c4de4,Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast,,1
5f72e92134a231acbf4979eaea0a73a2,Bacteria, Planctomycetota, Planctomycetes, Pirellulales, Pirellulaceae, uncultured, metagenome,0.874334488
2971bf6e78a7715ec910c5dbde81731f,Bacteria, Firmicutes, Clostridia, Oscillospirales, Ruminococcaceae, Candidatus_Soleaferrea, uncultured_Firmicutes,0.769435897
f26ecaac7b8defeb0976020811a7baaf,Bacteria, Actinobacteriota, Actinobacteria, Micrococcales, Intrasporangiaceae,,,0.992932462
1d1a3168bd2db4b7ecc6549c392679a7,Bacteria, Proteobacteria, Alphaproteobacteria, Acetobacterales, Acetobacteraceae, Acidiphilium,,0.993227022
faed621bec7229777d8511b6c9e4490f,Bacteria, Patescibacteria, Gracilibacteria, Candidatus_Peribacteria, Candidatus_Peribacteria, Candidatus_Peribacteria, uncultured_bacterium,0.986577079
735756a800e63fcd03ac3c01968926c1,Bacteria, Firmicutes, Clostridia, Lachnospirales, Lachnospiraceae, Tyzzerella,,0.998130508
897355dbf6f67e9df79f58140809125e,Bacteria, Actinobacteriota, Actinobacteria, Micrococcales, Microbacteriaceae, Microbacterium,,0.998967232
a2b73eeba627a99a5e7bd785f8061690,Bacteria, Actinobacteriota, Actinobacteria, Micrococcales, Micrococcaceae, Arthrobacter,,0.911455847
